seg_id,transcription,gender,duration,split
67562_1,حد رواية ما قفلت الببان في وجهو,F,2.20625,test
67581_1,آن شيف ما كط عدت آن و هو في بلد ما كط توافقنا على مردة,F,2.858650568,test
67616_2,ما شاء الله عليهم كل شي بخير,M,2.377073954,test
67637_2,مالك سمعت بيه ,M,1.139170243,test
67639_1,اللا خليكلي إن شاء الله صبري لا تبكي احنا وراك مان لي نرقدو عنو رقدة صبيحة لين تنحل مشكلتو الحمد لله.,M,6.650909091,test
67640_2,امشات هي لي تم اتحاني يغير قالتلك عنها إن شاء الله دوراتخصص لك نهار إن شاء الله واتسلم اعليك وتعطي معاك مجلس لعدت اللي لي تنجبر ,F,7.22625,test
67653_1,زين حته فتبارك الله ما شاء الله.,F,2.431658565,test
67684_1,اهدأ سفينتنا و سفينتها معاه يا مولان,F,3.422556818,test
67708_1,"أنت مابي تزكل خمسة وللا عشرة, أنت هامك تخسر في ذي الوتة متين وللا ثلاثة و الوتة الي عاكبه ليهي تخسر فيه ملي ثلت ميه وللا اربع مية  هذا ليهي تم مستمر بذي الصيفة الى اينت ؟ هذا شنهو ؟",F,11.13041736,test
67711_1,أيو تحصال الفظه ملي لا بدالو من حد يخسر فيه شي,M,2.872910308,test
67715_2,آن اص كاع ظرك ما تليت محانية شي يسو شنهو,F,2.990909091,test
67731_3,تميت ماني عالم بش لين جاني,M,1.7859375,test
67732_1,مزال يوقف ندك ركبتي ننكبو على البزولة لين دركت,M,3.994886364,test
67732_2,بزولتو عادت واخظة من كتابو الاه,M,2.010085227,test
67737_1,"ان نين نين يخلك بينك أنت وعيشة شي, ان اللوم دايرتو ألا عل عيشة",F,4.718762376,test
67741_1,هذي بعد كاع الكلمة ما يالته توخظ فمك أنت,F,2.353897696,test
67752_1,ألا هون أنتبتب نعدل ياسر من و الله,M,4.795789174,test
67764_1,لا تقولي انت ازويكلة ان ليهي نموت والدتي ما هي حذاي و أنت مشيت عني مانعرف اش كاست,F,6.581247166,test
67766_3,ما هو حك آن جاي من عند الطبيب حالا و قال لي انو كاع الفحوص ما شاف ش,M,3.696136364,test
67766_5,ما هو فالك انت مكد قلبك الي شوي ما هو خالك ، آن جاحد عنك  انت ش ؟,M,3.678366477,test
67768_3,اطرحي تلفون التحت,F,1.437954545,test
67775_1,آن اخوتي السبعاية اجتمعوا و قالوا لي على انك نهارك صاد علي,F,4.066875,test
67791_2,مشكلتك محلولة الا ذاك الي ليهي دير علي من العون آن مستعد لو,M,4.408863636,test
67791_3,لاهي زاد نقول لك سر ما قط قلتو لحد ماهو انت,M,3.915767045,test
67791_6,مع ست عليات و كلهم بتريكتها,M,2.117414773,test
67792_1,ندوركم يخليك لي تموا اللا سريات,M,1.613991477,test
67796_1,نعرف كاع عن راسي آن الثريا,F,4.467329545,test
67796_2,سنة ثالثة جغرافيا,F,1.841264205,test
67796_5,اصعب شي عنك تراي حد يبغيك يغير اصعب منو عنك تحافظي على ذيك العزة و لاتضيعيها,M,7.666903409,test
67807_1,نحن اللا انراعو فيكم انتوم وامعدلينكم فئران تجارب إلا نجحت قصتكم نمشو على وطياتكم وإلا ما نجحت يلحكنا ذا ما فتنا سنتينا.,M,8.497840909,test
67808_1,حكل هذا هو برنامجك ؟ ما كنا نصيبوا عن كلام فيصل هذا الي مرك حقيقتكم ,F,3.864353741,test
67811_1,في الدنيا حسنة و في الآخرة حسنة و قنا عذاب النار,M,5.091960227,test
67814_1,أنت ظرك داخل عليان كار علي بيت رقادي,M,2.068162292,test
67821_3,ليهي تعطوه لي آن آن جاهز,M,1.490198864,test
67841_3,هو الي قالك ذا كامل ,M,1.413078815,test
67858_1,اجبرتو عند الباب ألا هو الي دخلني كاع,M,1.817821782,test
67877_1,اياك يأثر على الروح المعنوية لكم و النا كاملين,M,3.285085227,test
67883_1,ما في أيدي ياسر من أخباره بحكم أنك تعرف أن ساكنين هون الحمد لله,M,3.810121748,test
67889_2,أيو زين ان بعد ألا في الدار هونتياه وحدي,M,2.268834195,test
67890_6,و لا نسولك نجي توف نرفدك,M,1.814311699,test
67891_1,أنت ما تقدي تمي ألا كل نهار دافعه,F,2.109010151,test
67904_4,ليهي كاع نكزو اليوم,F,0.9128416689,test
67929_1,الحمد لله ما شاء الله تبارك الله,M,2.041988636,test
67947_1,أنتي ما تردي السلام بالعجله مالك؟ أنتي مالك روايتك شنهي؟,M,3.033949617,test
67947_2,عاقب ذاك تلفونك مقفوله له نهار,M,2.278413526,test
67978_2,و توف عندنا ملي غاية ثانية كنا ليهي نطرحوه عليك ,M,3.287791889,test
67986_2,و الله بالغ يغير نحن بعد يالتك ألا تحاول معان أقرب شي ممكن,M,4.706881551,test
67987_3,مرحب بيك و سهلة,M,1.489417614,test
67998_2,أنت تكد تصنت لي أمالك؟,F,1.430825377,test
67998_3,يغير ليهي نقولك عني ان ذ ما يخص بي و لا يعنيني,F,3.381950892,test
68002_1,اللا لين اللا لين انخرصوه واللا ايشوفنا نتكلموا ينزكنا ينزكنا,M,8.4375,test
68008_4,آن ذا الموضوع ما نبغي حد يدخل لي فيه,M,3.541534091,test
68008_5,من امرو يسو قليل و يسو كثير,M,3.421988636,test
68027_1,[singinig],M,3.814502841,test
68028_1,[singing],,16.24255682,test
68037_1,لي معاكم ذا من الزمن نشتغل معاكم نخدمكم بوقتي وبجهدي وفكري واجليتلكم شي من الأعمال وشي من الشركاء ما نعرف كاع بسمحالة نحصيهم,M,11.69258523,test
68064_2,ما نختيرك تعودي ذ كيفتك نختيرك تعودي كيفتي آن تمشي,F,3.45375,test
68154_1,"لا حول و لا قوة الا بالله العلي العظيم, أيو يخوتي اَن ملي هذا يالتي كاع نتلايم هذا التركة مشاو كاملين الحمد لله يا ربي ودعتهم لك",M,8.830762168,test
68157_1,لا يعجل ركاج و لا يديكوراجي,M,2.606090844,test
68164_2,ان شاء الله ان شاء الله ذاك فر ليهي يجي ان شاء الله,M,2.693116259,test
68168_1,الحمد لله ألا نعسانة توف مزلتي,M,1.760258849,test
68193_1,هذي الطفيلة كاست نواكشوط,M,1.223011364,test
68194_1,الشيخ اللا قولك عن أهل سيدنا رافدين ذنب نعوذ بالله كبير.,M,5.09625,test
68210_1,مالي قلت لك عني آن ندور نتلفن لها,M,1.545369318,test
68212_1,فايدك عن ذا كدروه ماتلى حد ايكد ايزيد فيه السرعة على ستين بيه ذا من التكعار.,M,4.427201705,test
68238_1,عندو قريب جاه ذو انهارات هون وٱن بعد اللا قايلك عنك ماتكثر هون، خير اللا تسدبا لعدت اللي اتقد. ذاك هو...أهيه ذاك هو الأساسي...أهيه ذاك هو الأساسي اللا اسدبا ذاك اللي لي اتحصل لك تمرا، اتقد تمشي بعد اللا بملاحف، ذات بعد ذات مي خالقة اللا قيمة. ,M,16.5525921,test
68249_3,أقل شي يبيعوه 500 مئة,M,1.329666019,test
68256_2,أنت يا بنينه,M,1.063771861,test
68264_1,شوف اسمع ذا الي لاه نقول لك شوف لا تنشاف انت و هو اسمعتني ولا تتكابظ معاه القى و الا شفته دنكس,F,5.94,test
68268_1,شوف رقدة محمود,M,4.015980114,test
68271_1,"ما هو بسيط,الهادي ان نين نوقف فزرو",M,5.253690403,test
68275_1,قولي ان ظراك أيلا ولى أعلي الهادي و جاني شليهي نواسي,M,4.922195994,test
68309_1,صاحبي ذاك اللي ينقالو يحيى جاي من شو انواذيبو.,M,3.099772727,test
68318_1,تتنازل لي تقبلها لي يا وليدي برورا لي مرة وحدة باط,M,4.05625,test
68333_1,وحسب الأولوية كل ملڢ يندرس و توڢ اخبار كاملة,M,3.89390625,test
68336_1,عناصر و لا يالتكم ذاك يثبط هممكم العكس,M,4.238309659,test
68349_3,نقولو لك شوفي لباسنا راح كامل,M,2.541349432,test
68354_2,و قلتها لو يغير يبان كاع اللا صرمك عني راصو,M,2.704545455,test
68355_2,شين عندي ذ الي خلك,F,1.237234241,test
68404_1,لي معاكم ذ من الزمن نشتغل معاكم نخدمكم بوقتي و بجهدي و بفكري,M,5.410716573,test
68407_2,المسلسلات المدبلجة شفت انت ظرك دورك مدبلج,M,3.359502841,test
68407_4,حكل عدل لي دور من المسلسلات المدبلجة,M,2.733508523,test
68408_2,دانيلا لم ترها ؟,M,0.8635653409,test
68412_1,نحن طرحنا قدامك الحل و أنت هو الي ما عدلتو,M,2.546272055,test
68412_2,الأزمة بيني اَن و أنتوم على شوي من الدين و اَن ملي معترف بيه كاتبو لكم,M,3.965796546,test
68432_1,"أسمعتي ؟ والفظة كاملة منها كامل كديتي اديريه اتكبيه في بلد عدليهالو ولا تنساي راسك عدلي منو اسك وعدلي منو أهلك وآن ماني تعبانة فيك لذي الدرجة وانقولك عنو ايعود معاك وانفرصيك اعليه يكانك تمي راكبالي وتو هو وامعدلالي الحالة وتوف وشي بلا عكوبة, هذا اثرو بعكوبتو؟",F,20.50184659,test
68458_1,"أنت راجل و اَن راجل, اي و جيتك اندور نستفتاك في ذي القضية, اندورك تجاوبني فيه",M,6.36185941,test
68462_2,هي ماهي مخلي علي شي,M,1.552568392,test
68482_1,[singing],,5.292147525,test
68490_1,هذ ماو شي يخلع,M,1.247588392,test
68496_2,أملي قاله يتشفف فيه,M,2.386109895,test
68500_1,"و الله بعد ال كار فين كاع مجيك هون و مرحب بيك و السهلة, عيشة",F,4.753624225,test
68502_1,انت مانك زين مالك ؟ انت اليوم وجهك,M,2.3875,test
68503_1,مانك مانك ذو النهارات,M,1.863055288,test
68512_4,خالتها مبحبحة عليها و لاهي كاد كاع حد يشتركها معاها,M,3.495284091,test
68512_6,يغير ذيك الدار آن ما تيت راجع لها,M,1.457443182,test
68526_1,ان و العاليه ما تفرقن ما هو الموت أسمعت؟,F,3.071247166,test
68540_1,ذا حقيقة اَن ما تيت انقد ندخل لعمر في الدار لا يورطك لا يورطك الموضوع مرك أيدي لا يورطك ,M,6.102175727,test
68552_4,تكد تعدل بيه ياسر من الامور و يسهل عليك ياسر من معاملاتك,M,3.36875,test
68552_5,عليك الا تحمل تطبيق بنكيلى من كوكل بلي,M,3.12125,test
68561_2,انت ملي خالي لا تم الناس تركبك آن نكد نعدل لك ش صالح و ننفعك و الله ال خوي و صاحبي يغير ما تركبني بوركوا تركبني لا يتم الا ال ج راهيالك الناس هون حد جبرتها فيه وف,M,11.32772727,test
68572_1,يا خوي اللا راني قايل لك على ان هذو تركة ولدة آخر الزمان,M,4.316931818,test
68576_1,"مفوض, انا حسب معرفتي بيه ما شاء لله مربي ولا عند مشكلة.",M,3.992642045,test
68585_1,يخيتي فيصل مو سامع لحد في ذاك.,F,2.031392045,test
68590_2,و هذا العصر تاح ياسر من الفرص بواسطة التلفزة,F,3.833352273,test
68590_3,و الأنترنت ما تل حد ليهي يبقى جاهل ماهو حد باغيها لراسو,F,4.457386364,test
68590_4,شوف هو الي مجنن راسو انت,M,1.812670455,test
